date_time_published_gmt,message_id,categories,mile_markers,river_name,mile_marker_min,mile_marker_max,geographic_area,originator,criticality,notes
2022-07-05 17:16:12,SEC LMR BNM 0055-22,shoaling,MM 595 LMR,MISSISSIPPI-LO,595.0,595.0,MM 595 LMR,Lower Mississippi,SAFETY,"THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FOR HIGH CROSS CURRENTS AT VICTORIA BEND, IVO MM 595 LMR FOR NORTHBOUND TRAFFIC.2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.3. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.""CANCEL AT//192028Z JUL 22//BT"
2022-07-05 17:15:27,SEC LMR BNM 0054-22,shoaling,MM 769 LMR,MISSISSIPPI-LO,769.0,769.0,MM 769 LMR,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FOR SHOALING ON THE LOWER MISSISSIPPI RIVER AT RANDOLPH BLUFF, MM 769 LMR.2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.3. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.CANCEL AT//192021Z JUL 22//BT"
2022-07-06 11:54:49,SEC LMR BNM 0056-22,draft restriction,MM 585;MM 869;MM 303,MISSISSIPPI-LO,303.0,869.0,MM 869-303 LMR,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER (LMR) IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER.  2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR SOUTH BOUND TOWS TRANSITING THE LOWER MISSISSIPPI RIVER. 4. FOR TOWS TRANSITNG FROM MM 585 TO MM 869: A. DRAFTS NO GREATER THAN 11 FT. B. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE. 5. FOR TOWS TRANSITNG FROM MM 303 TO MM 585: A. DRAFTS NO GREATER THAN 11 FT 6 IN. B. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE. 6. ALL BARGES THAT ARE CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN THE ADVISED DEPTHS SHALL BE PLACED ON INBOARD STRINGS.   BT"
2022-07-07 09:50:58,SEC LMR BNM 0057-22,shoaling,NM 49.5;NM 50;NM 142.4;NM 256.0;NM 256.5,MISSISSIPPI-LO,49.5,256.5,MM 49.5-256.5 AR,Lower Mississippi,SAFETY,"A. DUE TO SHOALING, BOTH UPBOUND AND DOWNBOUND MARINERS ARE ADVISED TO USE CAUTION THROUGH THE FOLLOWING AREAS ALONG THE ARK RIVER.  1. JOE HARDIN LOCK (NO. 3) – FAVOR THE LONGWALL IN THE DOWNSTREAM APPROACH (NM 49.5 – NM 50) 2. NM 142.4 TO 142.6 – RUN THE GREEN LINE; NO PASSING WHILE TRANSITING THIS REACH. 3. OZARK-JETA TAYLOR LOCK (NO.12) - FAVOR THE LONGWALL IN THE DOWNSTREAM APPROACH (NM 256.0 – NM 256.5) B. QUESTIONS OR REQUEST FOR ADDITIONAL INFORMATION SHOULD BE DIRECTED TO THE LITTLE ROCK DISTRICT OFFICE AT (501) 324-5096. CANCEL AT//211339Z JUL 22//"
2022-07-14 04:45:27,SEC LMR BNM 0059-22,shoaling,MM 231 ARK,ARKANSAS,231.0,231.0,MM 231 ARK,Lower Mississippi,SAFETY,A. THE COAST GUARD RECIEVED A REPORT OF SHOALING IVO MM 231 ARK. MARINERS ARE ADVISED TO KEEP 150 FT DISTANCE OFF THE RED BUOY LINE AND TRANSIT THE AREA WITH CAUTION.  BT
2022-07-26 14:55:14,SEC LMR BNM 0062-22,shoaling,MM 347.9 ARK,ARKANSAS,347.9,347.9,MM 347.9 AR,Lower Mississippi,SAFETY,A. CG RCVD A RPT OF SHOALING AT MM 347.9 ARK RIVER MID CHNL. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION.
2022-02-22 18:20:57,SEC LMR BNM 0009-22,draft restriction,,,,,LMR,Lower Mississippi,SAFETY,"THE COTP LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY DUE TO THE EXPECTED RAPID INCREASE IN RIVER LEVELS ON THE LOWER MISSISSIPPI RIVER OVER THE NEXT SEVERAL DAYS. MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION DUE TO THE HAZARDOUS CONDITIONS ASSOCIATED WITH STRONG CURRENTS, SEVERE OUT DRAFTS, MISSING/OFF STATION ATON, AND DIVING BUOYS. FLEET OPERATORS SHOULD REGULARLY CHECK THEIR FLEETS AND IMMEDIATELY REPORT BARGE BREAKAWAYS TO THE USCG.   BROADCAST UNTIL CANCELLED."
2022-03-04 17:02:36,SEC LMR BNM 016-22,dredging,MM 608 LMR,MISSISSIPPI-LO,608.0,608.0,LM MM 608,Lower Mississippi,SAFETY,"A. THE DREDGE HURLEY WILL BE WORKING IVO ISLAND 70 DIKES AT MM 608 LMR DAILY FROM 06 MAR -13 MAR 2022. DREDGE EQUIPMENT MAY INTERMITTENTLY BLOCK THE CHANNEL, AND THEREFORE ONGOING ROLLING CHANNEL CLOSURES MAY BE REQUIRED DURING THIS PROJECT. B. TRAFFIC WISHING TO PASS SHOULD CONTACT THE DREDGE HURLEY AT LEAST 15 MINUTES PRIOR TO ARRIVAL VIA CH-16 OR TELEPHONE AT 901-262-5480 FOR QUEUE MANAGEMENT. C. MARINERS ARE REQUESTED TO TRANSIT THE AREA AT THEIR SLOWEST SAFE SPEED TO MINIMIZE WAKE AND TO PROCEED WITH CAUTION AFTER MAKING PASSING ARRANGEMENTS WITH DREDGE VESSEL HURLEY."
2022-02-22 14:59:42,SEC LMR BNM 0009-22,draft restriction,,,,,LMR,Lower Mississippi,SAFETY,"THE COTP LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY DUE TO THE EXPECTED RAPID INCREASE IN RIVER LEVELS ON THE LOWER MISSISSIPPI RIVER OVER THE NEXT SEVERAL DAYS. MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION DUE TO THE HAZARDOUS CONDITIONS ASSOCIATED WITH STRONG CURRENTS, SEVERE OUT DRAFTS, MISSING/OFF STATION ATON, AND DIVING BUOYS. FLEET OPERATORS SHOULD REGULARLY CHECK THEIR FLEETS AND IMMEDIATELY REPORT BARGE BREAKAWAYS TO THE USCG.   BROADCAST UNTIL CANCELLED."
2022-02-03 11:46:39,SEC LMR BNM 0008-22,shoaling,MM 546.4 LMR,MISSISSIPPI-LO,546.4,546.4,LMR 546.4,Lower Mississippi,SAFETY,THE COAST GUARD RCVD A REPORT OF SHOALING IVO MM 546.4 LMR OFF THE GREEN BUOY LINE.   ALL MARINERS ARE ADVISE TO TRANSIT THE AREA WITH CAUTION.   CANCEL AT TIME //171637Z FEB 22//
2022-01-20 01:50:34,SEC LMR BNM 0005-22,draft restriction,,,,,LOWER MISSISSPPI RIVER,Lower Mississippi,SAFETY,"SUBJ: SAFETY BROADCAST NOTICE TO MARINERS SEC LMR BNM 0005-21 LOWER MISSISSPPI RIVER 1. THE COTP LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY DUE TO THE EXPECTED RAPID INCREASE IN RIVER LEVELS ON THE LOWER MISSISSIPPI RIVER OVER THE NEXT SEVERAL DAYS. MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION DUE TO THE HAZARDOUS CONDITIONS ASSOCIATED WITH STRONG CURRENTS, SEVERE OUT DRAFTS, MISSING/OFF STATION ATON, AND DIVING BUOYS. FLEET OPERATORS SHOULD REGULARLY CHECK THEIR FLEETS AND IMMEDIATELY REPORT BARGE BREAKAWAYS TO THE USCG   CANCEL AT TIME //022300Z FEB 22//"
2021-12-14 14:02:21,SEC LMR BNM 255-21,shoaling,,,,,,Lower Mississippi,CANCELLATION,A. MY P 271106Z SEP 21 BNM 0255-21 LM1. CANCEL REF A. NO LONGER SHOALING IN AREA.
2021-12-13 09:58:05,SEC LMR BNM -21,shoaling,,,,,,Lower Mississippi,CANCELLATION,1. CANCEL SEC LMR BNM -21 DTG Message to Cancel DTG SUBJ: BROADCAST NOTICE TO MARINERS CANCELLATION A. MY P 271106Z SEP 21 BNM 0255-21 LM 1. CANCEL REF A. NO LONGER SHOALING IN AREA.
2021-12-07 17:13:11,SEC LMR BNM 294-21,shoaling,MM 524.9-525.3;MM 524.9;MM 525.3;MM 525.0 LMR,MISSISSIPPI-LO,524.9,525.3,LM MM 524.9-525.3,Lower Mississippi,SAFETY,"From: USCG Navigation Center   Sent: Tuesday, December 7, 2021 3:34 PM To: TIS-SMB-GovDelWS  Cc: Williamson, Joseph P SCPO USCG NAVCEN (USA)  Subject: SAFETY/LM MM 524.9-525.3/SHOALING/SEC LMR BNM 294-21   Send to following Sector topics: Sec Lower Mississippi River, USDHSCG_416   A. THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING IVO LAKEPORT REVETMENT, BETWEEN MM 524.9 AND MM 525.3 RDB LMR, CAUSING A REDUCED CHANNEL WIDTH. MARINERS ARE ADVISED THAT THE CHANNEL IS REPORTED TO BE 900 FT WIDE AT MM 525.0 LMR, TO FAVOR THE LEFT DESCENDING BANK, AND TO EXERCISE CAUTION WHILE TRANSITING THE AREA.   CANCEL AT TIME //212034Z DEC 21//"
2021-12-07 14:06:39,SEC LMR BNM 291-21,shoaling,MM 356.2 LMR,MISSISSIPPI-LO,356.2,356.2,LM MM 356.2,Lower Mississippi,SAFETY,"Send to following Sector topics: Sec Lower Mississippi River, USDHSCG_416   A. COAST GUARD RECIEVED A REPORT OF SHOALING AT MM 356.2 LMR LDB. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION.    CANCEL AT TIME //211409Z DEC 21//"
2021-12-06 14:28:24,SEC LMR BNM 290-21,shoaling;draft restriction,MM 520;MM 725,MISSISSIPPI-LO,520.0,725.0,LM MM 520-725,Lower Mississippi,SAFETY,"A. THE U.S. COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER FROM MM 520 TO MM 725. B. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. C. MARINERS ARE REQUESTED TO TRANSIT FLEETING AREAS AND FLEETS WITH AS WIDE OF A BERTH AS IS SAFE. D. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR TOWS TRANSITING THE LOWER MISSISSIPPI RIVER FROM MM 520 TO MM 725 WHEN THE GREENVILLE GAUGE REACHES 15 FT: 1. DRAFTS NO GREATER THAN 11 FT 06 IN. 2. BARGES CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN 11 FT 06 IN SHALL BE PLACED AS NEAR TO THE CENTER OF THE TOW AS POSSIBLE. E. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.   CANCEL AT TIME //201802Z DEC 21//"
2021-12-06 14:26:13,SEC LMR BNM 289-21,shoaling;draft restriction,MM 725;MM 869,MISSISSIPPI-LO,725.0,869.0,LM LOWER MISSISSIPPI RIVER MM 869-725,Lower Mississippi,SAFETY,"1. THE U.S. COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER FROM MM 725 TO MM 869. 2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. MARINERS ARE REQUESTED TO TRANSIT FLEETING AREAS AND FLEETS WITH AS WIDE OF A BERTH AS IS SAFE. 4. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR TOWS TRANSITING THE LOWER MISSISSIPPI RIVER FROM MM 725 TO MM 869 WHEN THE MEMPHIS GAUGE REACHES 0 FT: A. DRAFTS NO GREATER THAN 11 FT 06 IN. B. BARGES CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN 11 FT 06 IN SHALL BE PLACED AS NEAR TO THE CENTER OF THE TOW AS POSSIBLE. 5. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.   BROADCAST UNTIL CANCELLED."
2021-12-02 12:14:13,SEC LMR BNM 0286-21,shoaling,MM 524.9;MM 525.3 LMR,MISSISSIPPI-LO,524.9,525.3,MM 524.9-525.3 LOWER MISSISSIPPI RIVER,Lower Mississippi,SAFETY,"A. THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING IVO LAKEPORT REVETMENT, BETWEEN MM 524.9 AND MM 525.3 LMR. CHANNEL IS REPORTED TO BE APPROXIMATELY 900 FT WIDE.     B. MARINERS ARE URGED TO EXERCISE CAUTION WHILE TRANSITING THE AREA."
2021-12-02 08:07:55,SEC LMR BNM 0285-21,shoaling,MM 868.3 LMR,MISSISSIPPI-LO,868.3,868.3,MM 868.3 LOWER MISSISSIPPI RIVER,Lower Mississippi,SAFETY,A. THE CG RECEIVED A REPORT OF SHOALING IVO MM 868.3 LMR RDB. MARINERS ARE URGED TO EXCERSIZE CAUTION WHILE TRANSITING THE AREA.   CANCEL AT TIME //161227Z DEC 21//
2021-11-30 16:33:46,SEC LMR BNM 283-21,shoaling,MM 485.9;MM 486.9 LMR;MM 485.5 LMR,MISSISSIPPI-LO,485.5,486.9,LMR MM 485.9 - 486.9,Lower Mississippi,SAFETY,"SUBJ: LOWER MISSISSIPPI RIVER BNM NR 0283-21 LM SAFETY AND SCHEDULED BROADCASTS UNTIL CANCELLED LOWER MISSISSIPPI RIVER A. THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING IVO LAKE PROVIDENCE, BETWEEN MM 485.9 AND MM 486.9 LMR, CAUSING A REDUCED CHANNEL WIDTH. MARINERS ARE ADVISED THAT THE CHANNEL IS REPORTED TO BE 600 FT WIDE AT MM 485.5 LMR, AND ARE URGED TO EXERCISE CAUTION WHILE TRANSITING THE AREA.    CANCEL AT TIME //142125Z DEC 21//"
2021-10-05 17:24:57,SEC LMR BNM 261-21,shoaling,MM 770.8 LMR;MM 770.8;LMR  1,MISSISSIPPI-LO,1.0,770.8,LM,Lower Mississippi,SAFETY,"SEC LMR BNM 261-21 MM 770.8 LMR  1. THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING IVO RANDOLPH DIKES, MM 770.8 RDB LMR CAUSING A REDUCED CHANNEL WIDTH   2. MARINERS ARE ADVISED TO FAVOR THE LEFT DESCENDING BANK AND ARE URGED TO EXERCISE CAUTION WHILE TRANSITING THE AREA.       CANCEL AT TIME //152045Z OCT 21 //"
2021-10-04 14:09:21,SEC LMR BNM 257-21,dredging,MM 736 LMR;LMR 1,MISSISSIPPI-LO,1.0,736.0,MISSISSIPPI RIVER MM 736,Lower Mississippi,SAFETY,SEC LMR BNM 257-21 MM 736 LMR 1. MARINERS ARE ADVISED THAT THE DREDGE IOWA WILL BE WORKING IVO MM 736 LMR LEFT DESCENDING BANK DAILY FROM 29 SEPTEMBER TO 14 OCTOBER 2021. 2. MARINERS ARE REQUESTED TO TRANSIT THE AREA AT THEIR SLOWEST SAFE SPEED TO MINIMIZE WAKE AND PROCEED WITH CAUTION. 3. THE DREDGE VESSEL IOWA CAN BE CONTACTED VIA MARINE VHF-FM ON CH-16.
2021-10-01 12:54:21,SEC LMR BNM 258-21,shoaling,MM 869;MM 725.5,MISSISSIPPI-LO,725.5,869.0,MM 725.5 - 869 LMR,Lower Mississippi,SAFETY,"1. THE U.S. COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER FROM MM 869 TO MM 725.5 DUE TO THE MEMPHIS GAUGE REACHING 5 FT. 2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. MARINERS ARE ADVISED TO MONITOR ALL GAUGE READINGS FOR SAFE NAVIGATION. 4. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.   CANCEL AT TIME //151609Z OCT 21//"
2021-09-27 07:42:23,SEC LMR BNM 255-21,shoaling,MM 437.5 LMR,MISSISSIPPI-LO,437.5,437.5,MM 437.5 LMR,Lower Mississippi,SAFETY,"1. THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING MID-CHANNEL IVO DELTA POINT, MM 437.5 LMR. 2. MARINERS ARE ADVISED TO TRANSIT THE AREA WITH EXTREME CAUTION.   CANCEL AT TIME //111117Z OCT 21//"
2021-09-26 11:43:56,SEC LMR BNM 254-21,shoaling,MM 437.5,MISSISSIPPI-LO,437.5,437.5,LMR MM 437.5,Lower Mississippi,SAFETY,"THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING MID-CHANNEL IVO DELTA POINT, MM 437.5 RDB LMR. MARINERS ARE ADVISED TO FAVOR THE LEFT DESCENDING BANK AND ARE URGED TO EXERCISE CAUTION WHILE TRANSITING THE AREA.   CANCEL AT TIME //101229Z OCT 21//"
2021-09-26 05:12:33,SEC LMR BNM 253-21,shoaling,MM 96,MISSISSIPPI-LO,96.0,96.0,RD RED RIVER MM 96,Lower Mississippi,SAFETY,1. SHOALING HAS BEEN REPORTED IVO MM 96 RR.    MARINERS ARE URGED TO EXERCISE CAUTION WHILE TRANSITING THE AREA.   CANCEL AT TIME //100238Z OCT 21//
2021-09-24 18:14:15,SEC LMR BNM 251-21,dredging;shoaling,NM 10.3,MISSISSIPPI-LO,10.3,10.3,WHITE RIVER MM 10.3,Lower Mississippi,SAFETY,"1.THE SHOALING ISSUE IN THE DOWNSTREAM APPROACH TO NORRELL LOCK (NO.1) NM 10.3 HAS BEEN RESOLVED. THE CHANNEL HAS BEEN REOPENED TO NAVIGATION. MARINERS ARE ADVISED TO HOLD TIGHT TO THE CENTERLINE OF THE MARKED AREA.   2.ALSO, BE ADVISED THAT THE DREDGE CORNHUSKER IS IN THE VICINITY CONTINUING DREDGING OPERATIONS. MARINERS ARE ADVISED TO CONTACT THE LOCK OPERATOR TO COORDINATE LOCKAGE.  3.QUESTIONS OR REQUESTS FOR ADDITIONAL INFORMATION CONCERNING THIS NOTICE SHOULD BE DIRECTED TO THE LITTLE ROCK DISTRICT OFFICE, AT (501) 324-5096 OR YOU MAY EMAIL  CESWL-OP-OM@USACE.ARMY.MIL   CANCEL AT TIME //082142//"
2021-09-24 17:53:24,SEC LMR BNM 251-21,dredging;shoaling,NM 10.3,MISSISSIPPI-LO,10.3,10.3,LMR MM 10.3,Lower Mississippi,SAFETY,"1.THE SHOALING ISSUE IN THE DOWNSTREAM APPROACH TO NORRELL LOCK (NO.1) NM 10.3 HAS BEEN RESOLVED. THE CHANNEL HAS BEEN REOPENED TO NAVIGATION. MARINERS ARE ADVISED TO HOLD TIGHT TO THE CENTERLINE OF THE MARKED AREA.   2.ALSO, BE ADVISED THAT THE DREDGE CORNHUSKER IS IN THE VICINITY CONTINUING DREDGING OPERATIONS. MARINERS ARE ADVISED TO CONTACT THE LOCK OPERATOR TO COORDINATE LOCKAGE.  3.QUESTIONS OR REQUESTS FOR ADDITIONAL INFORMATION CONCERNING THIS NOTICE SHOULD BE DIRECTED TO THE LITTLE ROCK DISTRICT OFFICE, AT (501) 324-5096 OR YOU MAY EMAIL  CESWL-OP-OM@USACE.ARMY.MIL   CANCEL AT TIME //082142Z OCT 21//"
2021-11-22 10:49:58,SEC LMR BNM 277-21,shoaling,MM 717 LMR,MISSISSIPPI-LO,717.0,717.0,LM MM 717,Lower Mississippi,SAFETY,SUBJ: LOWER MISSISSIPPI RIVER BNM NR 0277-21 LMSAFETY AND SCHEDULED BROADCASTS UNTIL CANCELLEDCANCEL LOWER MISSISSIPPI RIVER BNM NR 0276-21 LOWER MISSISSIPPI RIVER   A. CG RECEIVED A REPORT OF SHOALING NOT IN THE NAVIGATION CHANNEL IVO MM 717 LMR LDB.    B. MY P 172139Z NOV 21 BNM 0276-21   1. CANCEL REF B.    CANCEL AT TIME //031900Z DEC 21//
2021-11-19 14:34:30,SEC LMR BNM 277-21,shoaling,MM 717;MM 717 LMR,MISSISSIPPI-LO,717.0,717.0,LM MM 717,Lower Mississippi,FW: SAFETY,"From: USCG Navigation Center   Sent: Friday, November 19, 2021 2:01 PM To: TIS-SMB-GovDelWS  Cc: Williamson, Joseph P SCPO USCG NAVCEN (USA)  Subject: SAFETY/LM MM 717/SHOALING/SEC LMR BNM 277-21   Send to following Sector topics: Sec Lower Mississippi River, USDHSCG_416   SUBJ: LOWER MISSISSIPPI RIVER BNM NR 0277-21 LM SAFETY AND SCHEDULED BROADCASTS UNTIL CANCELLED CANCEL LOWER MISSISSIPPI RIVER BNM NR 0276-21 LOWER MISSISSIPPI RIVER   A. CG RECEIVED A REPORT OF SHOALING NOT IN THE NAVIGATION CHANNEL IVO MM 717 LMR LDB.    B. MY P 172139Z NOV 21 BNM 0276-21   1. CANCEL REF B.    CANCEL AT TIME //031900Z DEC 21//"
2021-11-19 11:11:02,SEC LMR BNM 276-21,shoaling,MM 717 LMR,MISSISSIPPI-LO,717.0,717.0,LM LOWER MISSISSIPPI RIVER 717,Lower Mississippi,SAFETY,A. CG RECEIVED A REPORT OF SHOALING IVO MM 717 LMR LDB.MARINERS ARE ADVISED TO STAY 120 FT OFF THE RED BOUY LINE.   CANCEL AT TIME //012039Z DEC 21//
2021-10-29 07:46:01,SEC LMR BNM 272-21,shoaling,MM 33.7 RED,RED,33.7,33.7,RD MM 34-33,Lower Mississippi,SAFETY,SHOALING HAS BEEN REPORTED IVO MM 33.7 RED OFF THE RED BUOYS. CHANNEL WIDTH HAS BEEN REDUCED TO 150FT CHANNEL IN THIS AREA. MARINERS ARE URGED TO EXERCISE CAUTION IN THE AREA   CANCEL AT TIME //121110Z NOV 21//
2021-10-29 01:59:41,SEC LMR BNM 272-21,shoaling,MM 34-33;MM 33.7 RED,MISSISSIPPI-LO,33.0,34.0,RD MM 34-33,Lower Mississippi,SAFETY,SUBJ: SAFETY BROADCAST NOTICE TO MARINERS SEC LMR BNM 267-21   CANCEL LOWER MISSISSIPPI RIVER BNM NR 0267-21 LM RD MM 34-33  SHOALING HAS BEEN REPORTED IVO MM 33.7 RED OFF THE RED BUOYS. CHANNEL WIDTH HAS BEEN REDUCED TO 150FT CHANNEL IN THIS AREA. MARINERS ARE URGED TO EXERCISE CAUTION IN THE AREA   CANCEL AT TIME //111426Z NOV 21//
2021-10-25 14:36:42,SEC LMR BNM 271-21,shoaling,MM 650.5,MISSISSIPPI-LO,650.5,650.5,LOWER MISSISSIPPI RIVER MM 650.5,Lower Mississippi,SAFETY,"SUBJ: SAFETY BROADCAST NOTICE TO MARINERS SEC LMR BNM 271-21 LOWER MISSISSIPPI RIVER MM 650.5 1. MARINERS ARE ADVISED THAT SHOALING HAS BEEN REPORTED AT MM 650.5 LDB LMR INSIDE THE MARKED CHANNEL. 2. MARINERS ARE URGED TO TRANSIT THE AREA WITH CAUTION AT THEIR SLOWEST SAFE SPEED AND TO FAVOR THE RIGHT DESCENDING BANK TO AVOID THE SHOALING. 4. MARINERS ARE ASKED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.   CANCEL AT TIME //081616Z NOV 21//"
2021-10-13 21:00:06,SEC LMR BNM 268-21,shoaling,MM 483 LMR,MISSISSIPPI-LO,483.0,483.0,LOWER MISSISSIPPI RIVER MM 483 LMR,Lower Mississippi,SAFETY,SUBJ: LOWER MISSISSIPPI RIVER BNM NR 0268-21 LM SAFETY AND SCHEDULED BROADCASTS UNTIL CANCELLED LOWER MISSISSIPPI RIVER  A. THE CG RCVD A REPORT OF SHOALING MID CHANNEL IVO MM 483 LMR. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION.    CANCEL AT TIME //272216Z OCT 21//
2021-10-13 10:15:47,SEC LMR BNM 267-21,shoaling,MM 33.7 RED,RED,33.7,33.7,RD MM 34-33,Lower Mississippi,SAFETY,SHOALING HAS BEEN REPORTED IVO MM 33.7 RED OFF THE RED BUOYS. CHANNEL WIDTH HAS BEEN REDUCED TO 150FT CHANNEL IN THIS AREA. MARINERS ARE URGED TO EXERCISE CAUTION IN THE AREA   CANCEL AT TIME //271410Z OCT 21//
2021-10-12 22:51:02,SEC LMR BNM 266-21,shoaling,MM 33.7,RED,33.7,33.7,MM 33.7 RED RIVER,Lower Mississippi,SAFETY,1. THE COAST GUARD HAS RECEIVED A REPORT OF SHOALING AT MM 33.7 ON THE RED RIVER.   2. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH EXTREME CAUTION.   CANCEL AT TIME //270228Z OCT 21//
